year,month,address_gu,sub_address,prev_year_구급,prev_year_구조,prev_year_기타,prev_year_화재,prev_year_교통사고,prev_year_구급기타
2020,5,남구,감만동,0.5817307692307692,0.020833333333333332,0.3735632183908046,0.0,0.11839080459770115,0.03807471264367816
2020,5,남구,대연동,0.7460616438356165,0.10419520547945205,0.13920022139200222,0.0,0.38181818181818183,0.02658450704225352
2020,5,남구,문현동,0.8521505376344086,0.09784946236559139,0.0,0.0,0.39301075268817204,0.043478260869565216
2020,5,남구,용당동,0.3033088235294118,0.08680555555555555,0.47916666666666663,0.0,0.2549019607843137,0.0
2020,5,남구,용호동,0.869327731092437,0.11638655462184874,0.012195121951219513,0.0,0.3040650406504065,0.014705882352941176
2020,5,남구,우암동,0.875,0.125,0.0,0.0,0.3125,0.0
2020,5,동구,범일동,0.6976190476190476,0.03190476190476191,0.2476190476190476,0.0,0.23095238095238096,0.047619047619047616
2020,5,동구,수정동,0.640625,0.09099264705882354,0.21875,0.0,0.32097186700767266,0.03736413043478261
2020,5,동구,좌천동,0.75,0.09090909090909091,0.1590909090909091,0.0,0.25,0.06818181818181818
2020,5,동구,초량동,0.8184257602862254,0.05274725274725275,0.09660107334525939,0.0,0.2689326177698271,0.03246124031007752
2020,5,동래구,낙민동,0.9642857142857143,0.03571428571428571,0.0,0.0,0.26785714285714285,0.05555555555555555
2020,5,동래구,명륜동,0.956439393939394,0.020833333333333332,0.0,0.0,0.30614973262032086,0.0
2020,5,동래구,명장동,0.6091269841269842,0.07919254658385093,0.29960317460317465,0.0,0.2971014492753623,0.018518518518518517
2020,5,동래구,복천동,1.0,0.0,0.0,0.0,0.375,0.0
2020,5,동래구,사직동,0.7703703703703704,0.02857142857142857,0.15407407407407409,0.0,0.23544973544973544,0.0328042328042328
2020,5,동래구,수안동,0.6151960784313726,0.0,0.38480392156862747,0.0,0.3069053708439898,0.0
2020,5,동래구,안락동,0.9265873015873016,0.0,0.036375661375661374,0.0,0.4222222222222222,0.017857142857142856
2020,5,동래구,온천동,0.7668308702791462,0.11590038314176246,0.10090702947845805,0.0,0.30981703026038,0.052236652236652234
2020,5,동래구,칠산동,1.0,0.0,0.0,0.0,0.0,0.0
2020,5,부산진구,가야동,0.735966735966736,0.05197505197505198,0.21205821205821207,0.0,0.2292099792099792,0.0
2020,5,부산진구,개금동,0.9558823529411764,0.029411764705882353,0.0,0.0,0.3559577677224736,0.04487179487179487
2020,5,부산진구,당감동,0.7735042735042735,0.07179487179487179,0.16025641025641024,0.0,0.35,0.03611111111111111
2020,5,부산진구,범전동,1.0,0.0,0.0,0.0,0.5,0.0
2020,5,부산진구,범천동,0.8867521367521367,0.06691729323308271,0.054887218045112776,0.0,0.300682261208577,0.0
2020,5,부산진구,부암동,0.6194444444444445,0.09,0.27903225806451615,0.0,0.32903225806451614,0.02
2020,5,부산진구,부전동,0.9445970695970696,0.016215106732348113,0.030677655677655676,0.0,0.3153183023872679,0.020066889632107024
2020,5,부산진구,양정동,0.7154411764705882,0.04191176470588236,0.2426470588235294,0.0,0.3646551724137931,0.014705882352941176
2020,5,부산진구,연지동,1.0,0.0,0.0,0.0,0.4642857142857143,0.0
2020,5,부산진구,전포동,0.8580562659846547,0.04173290937996821,0.09191176470588236,0.0,0.5441176470588236,0.0
2020,5,부산진구,초읍동,0.8866666666666667,0.09333333333333332,0.0,0.0,0.18,0.0
2020,5,북구,구포동,0.8571428571428571,0.14285714285714285,0.0,0.0,0.28594771241830064,0.02981192476990796
2020,5,북구,금곡동,0.798582995951417,0.0826923076923077,0.12692307692307692,0.0,0.2153846153846154,0.0840080971659919
2020,5,북구,덕천동,0.6787878787878787,0.10166666666666666,0.22606060606060607,0.0,0.26616161616161615,0.01909090909090909
2020,5,북구,만덕동,0.6944444444444444,0.13555555555555554,0.2222222222222222,0.0,0.3527777777777778,0.07026143790849673
2020,5,북구,화명동,0.7861111111111111,0.054642166344294,0.14444444444444443,0.0,0.3222222222222222,0.011111111111111112
2020,5,사상구,감전동,0.7470967741935484,0.1494057724957555,0.17332123411978223,0.0,0.4568421052631579,0.0
2020,5,사상구,괘법동,0.9188311688311688,0.033482142857142856,0.022727272727272728,0.0,0.3816964285714286,0.03869047619047619
2020,5,사상구,덕포동,0.8918269230769231,0.06066176470588235,0.038461538461538464,0.0,0.3033088235294118,0.0
2020,5,사상구,모라동,0.756578947368421,0.08096590909090909,0.1846590909090909,0.0,0.2590460526315789,0.02631578947368421
2020,5,사상구,삼락동,0.6564986737400531,0.10406403940886699,0.27884615384615385,0.0,0.3994708994708994,0.017857142857142856
2020,5,사상구,엄궁동,0.8375,0.12440191387559808,0.03125,0.0,0.443859649122807,0.03125
2020,5,사상구,주례동,0.7272727272727273,0.09090909090909091,0.15151515151515152,0.0,0.4028520499108734,0.015151515151515152
2020,5,사상구,학장동,0.8020833333333333,0.13392857142857142,0.08928571428571427,0.0,0.4973544973544973,0.0
2020,5,사하구,감천동,0.6955128205128205,0.06666666666666667,0.24358974358974358,0.0,0.25520833333333337,0.0
2020,5,사하구,괴정동,0.7466830466830467,0.04078624078624078,0.18181818181818182,0.0,0.3045977011494253,0.03542319749216301
2020,5,사하구,구평동,0.7321428571428572,0.13392857142857142,0.05555555555555555,0.0,0.4365079365079365,0.0
2020,5,사하구,다대동,0.8108042635658914,0.06651162790697675,0.12220149253731344,0.0,0.21610696517412936,0.03083333333333333
2020,5,사하구,당리동,0.803030303030303,0.19696969696969696,0.022727272727272728,0.0,0.38181818181818183,0.08333333333333333
2020,5,사하구,신평동,0.5796269727403156,0.07259001161440186,0.32578397212543553,0.0,0.25290360046457605,0.05952380952380952
2020,5,사하구,장림동,0.8775388291517323,0.08838709677419354,0.021739130434782608,0.0,0.3070489844683393,0.06929510155316607
2020,5,사하구,하단동,0.745,0.10081632653061223,0.1303448275862069,0.0,0.3538775510204082,0.021120689655172414
2020,5,서구,남부민동,0.6571428571428571,0.04,0.2776470588235294,0.0,0.26285714285714284,0.09571428571428571
2020,5,서구,동대신동,0.95,0.05,0.0,0.0,0.30625,0.10263157894736842
2020,5,서구,부민동,0.25757575757575757,0.0,0.7424242424242424,0.0,0.0,0.0
2020,5,서구,부용동,1.0,0.0,0.0,0.0,0.25,0.0
2020,5,서구,서대신동,0.7875939849624061,0.13450292397660818,0.0,0.0,0.38095238095238093,0.02631578947368421
2020,5,서구,아미동,0.9545454545454546,0.0,0.0,0.0,0.1984126984126984,0.045454545454545456
2020,5,서구,암남동,0.8461538461538461,0.08846153846153847,0.06787330316742082,0.0,0.13574660633484165,0.07692307692307693
2020,5,서구,초장동,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
2020,5,서구,충무동,0.9583333333333333,0.041666666666666664,0.0,0.0,0.375,0.0
2020,5,서구,토성동,0.9375,0.0,0.0625,0.0,0.32727272727272727,0.0
2020,5,수영구,광안동,0.804249547920434,0.055831826401446655,0.11482720178372352,0.0,0.320970695970696,0.053800366300366304
2020,5,수영구,남천동,0.7996794871794872,0.13942307692307693,0.04096989966555184,0.0,0.39583333333333337,0.020833333333333332
2020,5,수영구,망미동,0.7471590909090908,0.03125,0.18506493506493504,0.0,0.24573863636363635,0.034482758620689655
2020,5,수영구,민락동,0.8199074074074073,0.16759259259259257,0.0125,0.0,0.3416666666666667,0.0
2020,5,수영구,수영동,0.9615384615384616,0.0,0.0,0.0,0.23214285714285715,0.0
2020,5,연제구,거제동,0.9087213599408721,0.04878048780487805,0.04249815225424981,0.0,0.43163340724316335,0.06363636363636363
2020,5,연제구,연산동,0.6412715950180796,0.028254188559532073,0.3270138609883487,0.0051813471502590676,0.1894224196855776,0.061847127360385695
2020,5,영도구,남항동,0.9166666666666667,0.0,0.0,0.0,0.41666666666666663,0.0625
2020,5,영도구,대교동,0.8125,0.1875,0.0,0.0,0.3875,0.0
2020,5,영도구,대평동,0.875,0.125,0.0,0.0,0.125,0.0
2020,5,영도구,동삼동,0.7318181818181818,0.0919661733615222,0.1414141414141414,0.0,0.16515151515151516,0.05710594315245478
2020,5,영도구,봉래동,0.8571428571428571,0.14285714285714285,0.0,0.0,0.35714285714285715,0.10989010989010989
2020,5,영도구,신선동,0.8055555555555556,0.0,0.0,0.0,0.3055555555555555,0.05555555555555555
2020,5,영도구,영선동,0.717948717948718,0.07179487179487179,0.19230769230769232,0.0,0.28717948717948716,0.038461538461538464
2020,5,영도구,청학동,0.5634615384615385,0.07417582417582418,0.32307692307692304,0.0,0.19615384615384618,0.0
2020,5,중구,광복동,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
2020,5,중구,남포동,0.9444444444444444,0.0,0.05555555555555555,0.0,0.3431372549019608,0.0
2020,5,중구,대창동,1.0,0.0,0.0,0.0,0.5,0.0
2020,5,중구,대청동,1.0,0.0,0.0,0.0,0.225,0.0
2020,5,중구,동광동,1.0,0.0,0.0,0.0,0.375,0.0
2020,5,중구,보수동,0.9444444444444444,0.0,0.0,0.0,0.41666666666666663,0.11805555555555555
2020,5,중구,부평동,0.7515151515151515,0.0,0.203030303030303,0.0,0.25757575757575757,0.0
2020,5,중구,신창동,1.0,0.0,0.0,0.0,1.0,0.0
2020,5,중구,영주동,0.95,0.0,0.0,0.0,0.4,0.0
2020,5,중구,중앙동,0.6696428571428572,0.10942760942760943,0.23737373737373738,0.0,0.35064935064935066,0.07142857142857142
2020,5,중구,창선동,1.0,0.0,0.0,0.0,0.25,0.0
2020,5,해운대구,반송동,0.8082251082251082,0.04458874458874459,0.1471861471861472,0.0,0.16950757575757575,0.03125
2020,5,해운대구,반여동,0.7285177228786252,0.1471291866028708,0.12653562653562656,0.0,0.3474395448079659,0.06713211600429644
2020,5,해운대구,석대동,0.6333333333333333,0.16666666666666666,0.0,0.0,0.7166666666666667,0.0
2020,5,해운대구,송정동,0.6,0.12894736842105264,0.3,0.0,0.20394736842105263,0.025
2020,5,해운대구,우동,0.73253367003367,0.11903759820426488,0.14842873176206509,0.0,0.2978395061728395,0.018506493506493506
2020,5,해운대구,재송동,0.8975694444444444,0.06828703703703703,0.015625,0.0,0.46153846153846156,0.018518518518518517
2020,5,해운대구,좌동,0.7590639419907712,0.07245543415756181,0.13941990771259066,0.0,0.2985365853658537,0.010638297872340425
2020,5,해운대구,중동,0.7533783783783784,0.12697072072072074,0.1647897897897898,0.0,0.2743055555555556,0.023148148148148147
2020,6,강서구,강동동,0.4102941176470588,0.1338235294117647,0.4201680672268907,0.0,0.31932773109243695,0.1
2020,6,강서구,구랑동,0.5,0.35,0.0,0.0,1.0,0.0
2020,6,강서구,녹산동,0.6333333333333333,0.2111111111111111,0.0,0.0,0.4722222222222222,0.0
2020,6,강서구,눌차동,0.0,1.0,0.0,0.0,1.0,0.0
2020,6,강서구,대저1동,0.7072368421052632,0.1530214424951267,0.06696428571428571,0.0,0.47744360902255634,0.05756578947368421
2020,6,강서구,대저2동,0.7032967032967032,0.2967032967032967,0.0,0.0,0.6556776556776557,0.0
2020,6,강서구,대항동,0.0,1.0,0.0,0.0,0.0,0.0
2020,6,강서구,동선동,0.0,0.75,0.0,0.0,0.25,0.0
2020,6,강서구,명지동,0.8396739130434783,0.13695652173913042,0.023369565217391305,0.0,0.4391304347826087,0.02557544757033248
2020,6,강서구,미음동,0.8,0.0,0.2,0.0,0.0,0.0
2020,6,강서구,범방동,0.41666666666666663,0.5833333333333333,0.0,0.0,1.0,0.0
2020,6,강서구,봉림동,0.7,0.30000000000000004,0.0,0.0,0.8125,0.0
2020,6,강서구,생곡동,0.2,0.45,0.35,0.0,0.45,0.0
2020,6,강서구,성북동,0.4642857142857143,0.4642857142857143,0.07142857142857142,0.0,0.6904761904761905,0.07142857142857142
2020,6,강서구,송정동,0.45054945054945056,0.21062271062271062,0.3382352941176471,0.0,0.4597069597069597,0.0
2020,6,강서구,식만동,1.0,0.0,0.0,0.0,0.5,0.0
2020,6,강서구,신호동,0.5888888888888888,0.08888888888888888,0.3222222222222222,0.0,0.22619047619047616,0.07142857142857142
2020,6,강서구,죽동동,1.0,0.0,0.0,0.0,1.0,0.0
2020,6,강서구,죽림동,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0
2020,6,강서구,지사동,0.26515151515151514,0.08712121212121213,0.6477272727272727,0.0,0.17424242424242425,0.0
2020,6,강서구,천성동,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0
2020,6,강서구,화전동,0.75,0.0,0.0,0.0,0.0,0.0
2020,6,금정구,구서동,0.7840909090909092,0.10984848484848483,0.10606060606060605,0.0,0.3503787878787879,0.14962121212121213
2020,6,금정구,금사동,0.75,0.0,0.25,0.0,0.375,0.0
2020,6,금정구,금성동,0.41666666666666663,0.09375,0.3666666666666667,0.0,0.0,0.03333333333333333
2020,6,금정구,남산동,0.772875816993464,0.029411764705882353,0.17592592592592593,0.0,0.28703703703703703,0.029411764705882353
2020,6,금정구,노포동,0.725,0.275,0.0,0.0,0.5625,0.0
2020,6,금정구,두구동,1.0,0.0,0.0,0.0,0.25,0.0
2020,6,금정구,부곡동,0.7980066445182725,0.04285714285714286,0.11528239202657807,0.0,0.2538205980066445,0.04285714285714286
2020,6,금정구,서동,0.9590301003344481,0.019230769230769232,0.021739130434782608,0.0,0.3033088235294118,0.03125
2020,6,금정구,선동,1.0,0.0,0.0,0.0,0.5,0.0
2020,6,금정구,오륜동,0.4,0.55,0.0,0.0,0.65,0.0
2020,6,금정구,장전동,0.9419913419913419,0.029437229437229435,0.02857142857142857,0.0,0.3666666666666667,0.0707070707070707
2020,6,금정구,청룡동,0.7071428571428571,0.24285714285714285,0.05,0.0,0.0625,0.07142857142857142
2020,6,금정구,회동동,0.44999999999999996,0.23333333333333334,0.2,0.0,0.3153846153846154,0.0
2020,6,기장군,기장읍,0.7924390243902439,0.14183673469387756,0.09081632653061225,0.01819672131147541,0.4042383046781287,0.03260328521652563
2020,6,기장군,일광읍,0.6923076923076923,0.2175925925925926,0.07208994708994709,0.0,0.4807692307692308,0.0
2020,6,기장군,장안읍,0.54,0.24583333333333335,0.18,0.0,0.303030303030303,0.03333333333333333
2020,6,기장군,정관읍,0.7627551020408163,0.05103359173126615,0.17222222222222222,0.0,0.2591362126245847,0.1298185941043084
2020,6,기장군,철마면,0.6818181818181819,0.29292929292929293,0.0,0.0,0.4772727272727273,0.041666666666666664
2020,6,남구,감만동,0.6275862068965516,0.041666666666666664,0.3474137931034483,0.0,0.1439655172413793,0.03333333333333333
2020,6,남구,대연동,0.7854587273191924,0.07894311570782159,0.14757181942544462,0.0,0.3673651929465883,0.05022783761391881
2020,6,남구,문현동,0.8674242424242424,0.093841642228739,0.045454545454545456,0.0,0.3446969696969697,0.04740957966764418
2020,6,남구,용당동,0.5272727272727272,0.0787878787878788,0.3939393939393939,0.0,0.25757575757575757,0.0
2020,6,남구,용호동,0.8947368421052632,0.07456140350877193,0.03070175438596491,0.0,0.21077694235588973,0.07142857142857142
2020,6,남구,우암동,0.9285714285714286,0.07142857142857142,0.0,0.0,0.16025641025641024,0.07142857142857142
2020,6,동구,범일동,0.6310307017543859,0.04714912280701754,0.32182017543859653,0.0,0.21022727272727273,0.03125
2020,6,동구,수정동,0.60625,0.0,0.39375,0.0,0.178125,0.05
2020,6,동구,좌천동,0.6836363636363636,0.16233766233766234,0.12545454545454546,0.0,0.21904761904761905,0.08777777777777777
2020,6,동구,초량동,0.8017510944340213,0.034559643255295425,0.11225766103814884,0.0,0.33285479901558657,0.0621260929590428
2020,6,동래구,낙민동,0.8944444444444444,0.05,0.0,0.0,0.2777777777777778,0.05555555555555555
2020,6,동래구,명륜동,0.9251336898395721,0.022727272727272728,0.022727272727272728,0.0,0.2540106951871658,0.07272727272727272
2020,6,동래구,명장동,0.6552287581699346,0.05718954248366013,0.2875816993464052,0.0,0.18082788671023964,0.16666666666666666
2020,6,동래구,복천동,1.0,0.0,0.0,0.0,0.2833333333333333,0.1
2020,6,동래구,사직동,0.7970588235294118,0.03286637931034483,0.15924369747899159,0.0,0.28348214285714285,0.06411637931034483
2020,6,동래구,수안동,0.5390199637023594,0.0,0.4609800362976406,0.0,0.15894736842105261,0.02631578947368421
2020,6,동래구,안락동,0.9268092105263157,0.07319078947368421,0.0,0.0,0.382032667876588,0.08823529411764706
2020,6,동래구,온천동,0.8077469793887704,0.038261075574508405,0.1526984126984127,0.0,0.26771074206432627,0.03651741293532338
2020,6,동래구,칠산동,1.0,0.0,0.0,0.0,0.16666666666666666,0.0
2020,6,부산진구,가야동,0.7083333333333333,0.016666666666666666,0.2570754716981132,0.0,0.275,0.027291105121293797
2020,6,부산진구,개금동,0.8984962406015038,0.07417582417582418,0.013513513513513514,0.0,0.3317669172932331,0.05631868131868132
2020,6,부산진구,당감동,0.7236363636363636,0.0919661733615222,0.17230443974630022,0.0,0.26465116279069767,0.08
2020,6,부산진구,범전동,1.0,0.0,0.0,0.0,0.45,0.0
2020,6,부산진구,범천동,0.8313492063492063,0.06578947368421052,0.09210526315789473,0.0,0.32894736842105265,0.04172932330827067
2020,6,부산진구,부암동,0.6833333333333333,0.07037037037037036,0.23333333333333334,0.0,0.30332056194125157,0.035759897828863345
2020,6,부산진구,부전동,0.9575280898876404,0.021235955056179777,0.021235955056179777,0.0,0.38230769230769235,0.01460697772173182
2020,6,부산진구,양정동,0.6516544117647058,0.044763513513513514,0.27297794117647056,0.0,0.3501838235294118,0.0718954248366013
2020,6,부산진구,연지동,0.9666666666666667,0.03333333333333333,0.0,0.0,0.4222222222222222,0.03125
2020,6,부산진구,전포동,0.7481343283582089,0.04027777777777777,0.20205223880597015,0.0,0.396085609687412,0.05966981132075472
2020,6,부산진구,초읍동,0.7840909090909092,0.17045454545454547,0.0,0.0,0.20460358056265984,0.045454545454545456
2020,6,북구,구포동,0.849444958371878,0.08948194662480377,0.04125054277029961,0.0,0.3369309262166405,0.09065934065934066
2020,6,북구,금곡동,0.8019323671497585,0.034559643255295425,0.12077294685990338,0.0,0.22799575821845175,0.06911928651059085
2020,6,북구,덕천동,0.8027777777777778,0.05,0.14722222222222223,0.0,0.3094017094017094,0.03311965811965812
2020,6,북구,만덕동,0.8352898019075568,0.06639765223771094,0.0983125458547322,0.0,0.33096590909090906,0.12984913793103448
2020,6,북구,화명동,0.7795138888888888,0.08072916666666666,0.11631944444444445,0.0,0.290625,0.013888888888888888
2020,6,사상구,감전동,0.7203703703703703,0.0967741935483871,0.2078853046594982,0.0,0.48467741935483877,0.018518518518518517
2020,6,사상구,괘법동,0.9544513457556936,0.023809523809523808,0.033367037411526794,0.0,0.2353266888150609,0.03488372093023256
2020,6,사상구,덕포동,0.9083333333333333,0.03333333333333333,0.05,0.0,0.4642857142857143,0.03571428571428571
2020,6,사상구,모라동,0.7417582417582418,0.07417582417582418,0.158004158004158,0.0,0.2967032967032967,0.1387733887733888
2020,6,사상구,삼락동,0.4913793103448276,0.16954022988505746,0.3509852216748769,0.0,0.446360153256705,0.05357142857142857
2020,6,사상구,엄궁동,0.8759590792838874,0.11209239130434782,0.0,0.0,0.31709558823529416,0.029411764705882353
2020,6,사상구,주례동,0.7884436160298229,0.07463144963144963,0.11302211302211303,0.0,0.2767940354147251,0.11182266009852217
2020,6,사상구,학장동,0.6388888888888888,0.06335282651072124,0.21534391534391534,0.0,0.32456140350877194,0.07115009746588694
2020,6,사하구,감천동,0.7196209587513935,0.06346153846153846,0.24191750278706803,0.0,0.17459239130434784,0.2112771739130435
2020,6,사하구,괴정동,0.7476718403547672,0.056818181818181816,0.19545454545454544,0.0,0.21818181818181817,0.09340354767184035
2020,6,사하구,구평동,0.8776223776223776,0.08391608391608392,0.0,0.0,0.4010989010989011,0.07142857142857142
2020,6,사하구,다대동,0.7967194570135747,0.08101472995090017,0.09639934533551556,0.0,0.20995475113122172,0.09866220735785954
2020,6,사하구,당리동,0.9181286549707601,0.02631578947368421,0.020833333333333332,0.0,0.36602870813397126,0.24880382775119617
2020,6,사하구,신평동,0.6863636363636363,0.048484848484848485,0.27121212121212124,0.0,0.30645933014354065,0.03588516746411483
2020,6,사하구,장림동,0.8993939393939394,0.07846153846153847,0.015151515151515152,0.0,0.3787878787878788,0.08545454545454545
2020,6,사하구,하단동,0.7817460317460317,0.12573099415204678,0.09126984126984126,0.0,0.36900584795321634,0.008771929824561403
2020,6,서구,남부민동,0.6475155279503106,0.09109730848861283,0.27329192546583847,0.0,0.08333333333333333,0.1391941391941392
2020,6,서구,동대신동,0.8833333333333333,0.06666666666666667,0.0,0.0,0.2571428571428571,0.16458333333333333
2020,6,서구,부민동,0.38095238095238093,0.0,0.6190476190476191,0.0,0.0,0.0
2020,6,서구,부용동,1.0,0.0,0.0,0.0,0.0,0.0
2020,6,서구,서대신동,0.8745098039215686,0.09215686274509804,0.05714285714285714,0.0,0.2761904761904762,0.09226190476190475
2020,6,서구,아미동,0.9,0.0,0.05,0.0,0.26785714285714285,0.05
2020,6,서구,암남동,0.791304347826087,0.16387959866220736,0.021739130434782608,0.0,0.37884615384615383,0.0
2020,6,서구,초장동,1.0,0.0,0.0,0.0,0.08333333333333333,0.0
2020,6,서구,충무동,0.9,0.07142857142857142,0.0,0.0,0.17142857142857143,0.0
2020,6,서구,토성동,0.875,0.0,0.0,0.0,0.29166666666666663,0.125
2020,6,수영구,광안동,0.7601438109912686,0.06132756132756133,0.1859270672829995,0.0,0.27358329053244307,0.03361344537815126
2020,6,수영구,남천동,0.8517156862745098,0.06904761904761905,0.05024509803921569,0.0,0.37857142857142856,0.020833333333333332
2020,6,수영구,망미동,0.7506720430107527,0.09005376344086022,0.16319444444444445,0.0,0.3118279569892473,0.07862903225806452
2020,6,수영구,민락동,0.9219600725952812,0.0,0.02631578947368421,0.0,0.23026315789473684,0.02631578947368421
2020,6,수영구,수영동,0.9444444444444444,0.0,0.0,0.0,0.2777777777777778,0.027777777777777776
2020,6,연제구,거제동,0.9186813186813187,0.027106227106227107,0.04079254079254079,0.0,0.33847913093196114,0.155011655011655
2020,6,연제구,연산동,0.604933110367893,0.0173421926910299,0.35200668896321075,0.0,0.1971978021978022,0.030560524746571255
2020,6,영도구,남항동,0.95,0.05,0.0,0.0,0.30952380952380953,0.0625
2020,6,영도구,대교동,1.0,0.0,0.0,0.0,0.16666666666666666,0.125
2020,6,영도구,대평동,1.0,0.0,0.0,0.0,0.5,0.0
2020,6,영도구,동삼동,0.7942942942942943,0.11805555555555555,0.07638888888888888,0.0,0.2048611111111111,0.0921921921921922
2020,6,영도구,봉래동,0.9545454545454546,0.0,0.045454545454545456,0.0,0.2863636363636364,0.08712121212121213
2020,6,영도구,신선동,0.8990384615384616,0.0,0.10096153846153846,0.0,0.0,0.11538461538461539
2020,6,영도구,영선동,0.7283653846153846,0.03125,0.20192307692307693,0.0,0.3245192307692308,0.0625
2020,6,영도구,청학동,0.7171052631578947,0.07115009746588694,0.23026315789473684,0.0,0.275,0.0
2020,6,중구,광복동,1.0,0.0,0.0,0.0,0.0,0.0
2020,6,중구,남포동,0.8948717948717949,0.10512820512820513,0.0,0.0,0.4423076923076923,0.0
2020,6,중구,대창동,1.0,0.0,0.0,0.0,0.3333333333333333,0.0
2020,6,중구,대청동,0.7708333333333333,0.0,0.14583333333333331,0.0,0.5,0.0
2020,6,중구,동광동,0.9,0.0,0.0,0.0,0.1,0.0
2020,6,중구,보수동,0.8571428571428572,0.0,0.0,0.0,0.125,0.0
2020,6,중구,부평동,0.7403846153846154,0.022727272727272728,0.20738636363636365,0.0,0.10984848484848483,0.0
2020,6,중구,신창동,1.0,0.0,0.0,0.0,0.0,0.0
2020,6,중구,영주동,0.95,0.05,0.0,0.0,0.35,0.2
